ds,supply_pc1,demand_pc1,supply_pc2,demand_pc2,supply_pc3,demand_pc3,supply_pc4,demand_pc4,supply_pc5,demand_pc5
2017-11-13,-0.0721535681133739,0.678851566401951,-0.0270701715280456,-0.011981137896514,-0.21744803004021898,0.0591006098165387,0.3765995909217829,-0.0126678569716593,0.0723723940303841,-0.20054902105914302
2017-11-14,-0.152246860641676,0.252557237847503,0.108038095047925,-0.0932476259102355,-0.294658104814383,0.0843656127603777,0.25275013262931,-0.0158238476846581,0.107420033503592,-0.209266550439765
2017-11-15,-0.18707265642729604,0.198188716520131,0.0658412378665237,-0.151747008960101,-0.326503134036179,0.0989748618799799,0.226272755506817,0.0256003835938098,0.100039329189638,-0.21492496142324102
2017-11-16,-0.19705394681757604,0.150816891858504,0.0323772959656568,-0.172710680616725,-0.393482955611021,0.0527412661947204,0.222420683339766,-0.0247009681131796,0.10737365160830802,-0.15097572722714403
2017-11-17,-0.12480828102616501,0.44944863899377896,-0.00618932703266745,-0.13983868506560002,-0.270179295160418,0.0439244377884628,0.32497795562591697,-0.108193473574008,0.0921145879665411,-0.132493633578888
2017-11-18,0.16116062829350197,2.2136384869578998,-0.5861577903002521,-0.0681107326266001,0.0910828473680377,0.0674967340644693,0.8947887986328541,-0.0930487746783697,-0.11090456106357001,0.0316066537264759
2017-11-19,0.23388111363709502,2.63168523600797,-0.728572439567265,-0.0865752705476032,0.18818290832499698,0.13921558926796698,1.00884123032985,-0.0138066683309608,-0.130173247746422,0.00218246738830387
2017-11-20,-0.17697366646127102,0.455257804305925,-0.0492444948507733,-0.19015077052723697,-0.10105234892750699,0.198592798987032,0.280580825740318,-0.11992600377540899,0.0941377913174669,-0.130748986582004
2017-11-21,-0.265991985722853,-0.017632223564281003,0.107928667839375,-0.27754996858064196,-0.173476232117442,0.22743674420754398,0.14759898070492097,-0.124199492877737,0.155798696454531,-0.143349896394383
2017-11-22,-0.30486119555370195,-0.115528422963736,0.0883382017912825,-0.33990517508534,-0.20343219496073303,0.244490373904327,0.11184585697747501,-0.0829587922883575,0.173539307773493,-0.15384649544818801
2017-11-23,-0.314078751447892,-0.20205271482349899,0.0773888372912396,-0.362322363600543,-0.271354004671704,0.19948480847673603,0.0990077623565249,-0.13249943192150498,0.20401108850599603,-0.0955153974896185
2017-11-24,-0.23644159375139,0.0630722602245985,0.06059953970490901,-0.32843349239768604,-0.151651555256475,0.190615801517883,0.19331587660834,-0.21428008169177104,0.209461420463696,-0.0832390648696096
2017-11-25,0.0592683526580389,1.80060121713979,-0.498970583798055,-0.253209592227976,0.20361971243477697,0.21281048443136,0.7560631633463679,-0.196469633845317,0.0243367836759471,0.0742721479514764
2017-11-26,0.145710753521704,2.19993001044013,-0.622988035978967,-0.265750376373805,0.29269544461744895,0.281800126885043,0.8646751426254371,-0.113610284747979,0.0198264970445245,0.038086066398407004
2017-11-27,-0.24788998790703698,0.0136902579456709,0.0721488986651587,-0.36108451309973905,-0.00616847300064505,0.33708958511143605,0.133010791082098,-0.21516960793612902,0.25551073782961803,-0.10156940109475698
2017-11-28,-0.31663893156773104,-0.459306897484127,0.24200564563835603,-0.43809131809715396,-0.0893392573223792,0.360487025741185,-0.0013598502700935,-0.21395666445425,0.324749014841922,-0.120659957716066
2017-11-29,-0.332794842948694,-0.5469941865749061,0.23149968780031896,-0.488122038834115,-0.130634921640768,0.37077880319584006,-0.0357603050419208,-0.166328447657618,0.346417209194091,-0.137209975362034
2017-11-30,-0.317466842161464,-0.612593045306564,0.225637822047697,-0.49654855638353296,-0.20994319249094,0.31774527244898,-0.0442354941424643,-0.20861616817453602,0.377155113640985,-0.0843196590043866
2017-12-01,-0.21408882340756,-0.315653084955807,0.20962726690518801,-0.44730908184293106,-0.101126586226827,0.299648882550117,0.0576455061540279,-0.282325799328128,0.37927821826949604,-0.0767169996988733
2017-12-02,0.10791019700422401,1.46451395819646,-0.353690003317372,-0.355713560575953,0.24428898863700896,0.31149994311727197,0.631298377114655,-0.255686286843533,0.187378077030534,0.0770158792620847
2017-12-03,0.220547609068085,1.9169914546640199,-0.48609681743314603,-0.351224739500377,0.325032364702371,0.369128221064755,0.7541881673162009,-0.163313535037562,0.172861480282565,0.038045259492774
2017-12-04,-0.14757526160144901,-0.206148302190428,0.195996822112467,-0.429249261576731,0.0197990226366599,0.4121510546966521,0.0401260668487179,-0.25476309389826995,0.395592294585617,-0.103334933731776
2017-12-05,-0.19215388937811603,-0.6068952650114581,0.348250543374356,-0.489049784848429,-0.0674077075804283,0.42251399756023994,-0.0730568187829458,-0.24294653269343106,0.44951077213601204,-0.123050081278048
2017-12-06,-0.185992553928253,-0.6142140957659721,0.315780740521591,-0.52235655768532,-0.110117545091009,0.419126838814668,-0.0833080728377174,-0.18433774605448602,0.45364642257863,-0.139136028179085
